0.0	1.0	-0.40	-2.40	0.88	-1.60	1964072400	Flossie
1.0	1.0	-0.30	-2.24	0.88	-1.60	1964072406	Flossie
2.0	1.0	-0.20	-2.10	0.88	-1.60	1964072412	Flossie
3.0	1.0	-0.10	-1.96	0.88	-1.60	1964072418	Flossie
4.0	1.0	0.00	-1.78	0.88	-1.00	1964072500	Flossie
5.0	1.0	0.00	-1.54	0.88	-1.00	1964072506	Flossie
6.0	1.0	-0.08	-1.34	0.80	-0.80	1964072512	Flossie
7.0	1.0	-0.22	-1.14	0.80	-0.80	1964072518	Flossie
8.0	1.0	-0.42	-0.94	0.80	-0.80	1964072600	Flossie
9.0	1.0	-0.58	-0.86	0.64	-0.60	1964072606	Flossie
10.0	1.0	-0.70	-0.78	0.52	-0.40	1964072612	Flossie
11.0	1.0	-0.84	-0.66	0.48	-0.40	1964072618	Flossie
12.0	1.0	-1.00	-0.54	0.44	-0.20	1964072700	Flossie
13.0	1.0	-1.16	-0.46	0.40	-0.20	1964072706	Flossie
14.0	1.0	-1.30	-0.30	0.40	-0.20	1964072712	Flossie
15.0	1.0	-1.42	-0.08	0.40	-0.20	1964072718	Flossie
16.0	1.0	-1.50	0.12	0.40	0.00	1964072800	Flossie
17.0	1.0	-1.52	0.32	0.40	0.00	1964072806	Flossie
18.0	1.0	-1.50	0.56	0.40	0.00	1964072812	Flossie
19.0	1.0	-1.42	0.80	0.40	0.00	1964072818	Flossie
20.0	1.0	-1.36	1.06	0.40	-0.20	1964072900	Flossie
21.0	1.0	-1.20	1.44	0.50	-0.40	1964072906	Flossie
22.0	1.0	-0.96	1.84	0.54	-0.60	1964072912	Flossie
23.0	1.0	-0.60	2.32	0.60	-1.00	1964072918	Flossie
24.0	1.0	-0.30	2.74	0.60	-1.20	1964073000	Flossie
25.0	1.0	0.18	3.38	0.80	-1.24	1964073100	Flossie
26.0	1.0	0.28	3.42	0.82	-1.24	1964073106	Flossie
27.0	1.0	0.38	3.48	0.84	-1.24	1964073112	Flossie
28.0	1.0	0.46	3.56	0.88	-1.24	1964073118	Flossie
29.0	1.0	0.58	3.60	0.90	-1.24	1964080100	Flossie
